iso_ts,t_perf,sample_idx,fsr1,fsr2,fsr3,fsr4,event,lane,detail
2026-05-10T13:35:31.170067,42458.879019,1,0,0,255,0,,,
2026-05-10T13:35:32.742555,42460.451293,2,0,0,255,0,,,
2026-05-10T13:35:32.748369,42460.456665,3,0,0,255,0,,,
2026-05-10T13:35:32.753039,42460.461410,4,0,0,255,0,,,
2026-05-10T13:35:32.759035,42460.467459,5,0,0,255,0,,,
2026-05-10T13:35:32.763169,42460.471967,6,0,0,255,0,,,
2026-05-10T13:35:32.767740,42460.476623,7,0,0,255,0,,,
2026-05-10T13:35:32.773259,42460.482499,8,0,0,255,0,,,
2026-05-10T13:35:32.778258,42460.487039,9,0,0,255,0,,,
2026-05-10T13:35:32.784080,42460.492356,10,0,0,255,0,,,
2026-05-10T13:35:32.788041,42460.496412,11,0,0,255,0,,,
2026-05-10T13:35:32.792441,42460.501335,12,0,0,255,0,,,
2026-05-10T13:35:32.797565,42460.506608,13,0,0,255,0,,,
2026-05-10T13:35:32.804166,42460.513092,14,0,0,255,0,,,
2026-05-10T13:35:32.808210,42460.516892,15,0,0,255,0,,,
2026-05-10T13:35:32.813293,42460.521991,16,0,0,255,0,,,
2026-05-10T13:35:32.820061,42460.528884,17,0,0,255,0,,,
2026-05-10T13:35:32.824071,42460.532864,18,0,0,255,0,,,
2026-05-10T13:35:32.828973,42460.537364,19,0,0,255,0,,,
2026-05-10T13:35:32.833156,42460.541705,20,0,0,255,0,,,
2026-05-10T13:35:32.838704,42460.547289,21,0,0,255,0,,,
2026-05-10T13:35:32.843356,42460.552051,22,0,0,255,0,,,
2026-05-10T13:35:32.848437,42460.556957,23,0,0,255,0,,,
2026-05-10T13:35:32.853600,42460.562565,24,0,0,255,0,,,
2026-05-10T13:35:32.858598,42460.567450,25,0,0,255,0,,,
2026-05-10T13:35:32.864111,42460.572825,26,0,0,255,0,,,
2026-05-10T13:35:32.869863,42460.578390,27,0,0,255,0,,,
2026-05-10T13:35:32.872875,42460.582013,28,0,0,255,0,,,
2026-05-10T13:35:32.878052,42460.586590,29,0,0,255,0,,,
2026-05-10T13:35:32.883298,42460.592037,30,0,0,255,0,,,
2026-05-10T13:35:32.888306,42460.596956,31,0,0,255,0,,,
2026-05-10T13:35:32.893507,42460.602224,32,0,0,255,0,,,
2026-05-10T13:35:32.898989,42460.607442,33,0,0,255,0,,,
2026-05-10T13:35:32.904001,42460.612483,34,0,0,255,0,,,
2026-05-10T13:35:32.909003,42460.617345,35,0,0,255,0,,,
