participant,age,block,trial,lane,is_multi_lane,time_difference_ms,early_late,points,feedback,error_type,keys_pressed,correct_keys,num_presses
20717429,21,main,20,b,FALSE,352.1,Good,2,Good,,b,b,1
20717429,21,main,21,b,FALSE,396.94,Good,2,Good,,b,b,1
20717429,21,main,22,v,FALSE,427.76,Good,2,Good,,v,v,1
20717429,21,main,23,n,FALSE,381.97,Good,2,Good,,n,n,1
20717429,21,main,24,b,FALSE,346.62,Good,2,Good,,b,b,1
20717429,21,main,25,m,FALSE,380.95,Good,2,Good,,m,m,1
20717429,21,main,26,v,FALSE,316.71,Good,2,Good,,v,v,1
20717429,21,main,27,b,FALSE,318.64,Good,2,Good,,b,b,1
20717429,21,main,28,n,FALSE,345.61,Good,2,Good,,n,n,1
20717429,21,main,29,m,FALSE,416.42,Good,2,Good,,m,m,1
20717429,21,main,30,b,FALSE,381.42,Good,2,Good,,b,b,1
20717429,21,main,31,b,FALSE,443.56,Good,2,Good,,b,b,1
20717429,21,main,32,v,FALSE,365.0,Good,2,Good,,v,v,1
20717429,21,main,33,n,FALSE,333.75,Good,2,Good,,n,n,1
20717429,21,main,34,b,FALSE,332.09,Good,2,Good,,b,b,1
20717429,21,main,35,m,FALSE,327.13,Good,2,Good,,m,m,1
20717429,21,main,36,v,FALSE,499.35,Good,2,Good,,v,v,1
20717429,21,main,37,b,FALSE,685.77,Late,1,Late,,b,b,1
20717429,21,main,38,n,FALSE,370.27,Good,2,Good,,n,n,1
20717429,21,main,38,n,FALSE,0,Miss,-2,Miss!,incorrect_key,n,n,1
20717429,21,main,39,m,FALSE,383.84,Good,2,Good,,m,m,1
20717429,21,main,40,b,FALSE,334.51,Good,2,Good,,b,b,1
20717429,21,main,41,b,FALSE,413.73,Good,2,Good,,b,b,1
20717429,21,main,42,v,FALSE,369.18,Good,2,Good,,v,v,1
20717429,21,main,43,n,FALSE,365.7,Good,2,Good,,n,n,1
20717429,21,main,44,b,FALSE,335.58,Good,2,Good,,b,b,1
20717429,21,main,45,m,FALSE,332.08,Good,2,Good,,m,m,1
20717429,21,main,46,v,FALSE,351.65,Good,2,Good,,v,v,1
20717429,21,main,47,b,FALSE,352.62,Good,2,Good,,b,b,1
20717429,21,main,48,n,FALSE,416.88,Good,2,Good,,n,n,1
20717429,21,main,49,m,FALSE,332.08,Good,2,Good,,m,m,1
20717429,21,main,50,b,FALSE,379.48,Good,2,Good,,b,b,1
20717429,21,main,51,b,FALSE,0,Miss,-2,Miss!,incorrect_key,v,b,1
20717429,21,main,52,v,FALSE,458.99,Good,2,Good,,v,v,1
20717429,21,main,53,n,FALSE,416.5,Good,2,Good,,n,n,1
20717429,21,main,54,b,FALSE,362.6,Good,2,Good,,b,b,1
20717429,21,main,55,m,FALSE,480.25,Good,2,Good,,m,m,1
20717429,21,main,56,v,FALSE,350.12,Good,2,Good,,v,v,1
20717429,21,main,57,b,FALSE,329.16,Good,2,Good,,b,b,1
20717429,21,main,58,n,FALSE,366.06,Good,2,Good,,n,n,1
20717429,21,main,59,m,FALSE,363.05,Good,2,Good,,m,m,1
20717429,21,main,60,b,FALSE,362.98,Good,2,Good,,b,b,1
20717429,21,main,61,b,FALSE,347.11,Good,2,Good,,b,b,1
20717429,21,main,62,v,FALSE,379.0,Good,2,Good,,v,v,1
20717429,21,main,63,n,FALSE,440.95,Good,2,Good,,n,n,1
20717429,21,main,64,b,FALSE,344.14,Good,2,Good,,b,b,1
20717429,21,main,65,m,FALSE,397.04,Good,2,Good,,m,m,1
20717429,21,main,66,v,FALSE,364.59,Good,2,Good,,v,v,1
20717429,21,main,67,b,FALSE,344.66,Good,2,Good,,b,b,1
20717429,21,main,68,n,FALSE,364.01,Good,2,Good,,n,n,1
20717429,21,main,69,m,FALSE,318.21,Good,2,Good,,m,m,1
20717429,21,main,70,b,FALSE,298.21,Good,2,Good,,b,b,1
20717429,21,main,71,b,FALSE,380.0,Good,2,Good,,b,b,1
20717429,21,main,72,v,FALSE,383.05,Good,2,Good,,v,v,1
20717429,21,main,73,n,FALSE,283.18,Good,2,Good,,n,n,1
20717429,21,main,74,b,FALSE,315.23,Good,2,Good,,b,b,1
20717429,21,main,75,m,FALSE,317.16,Good,2,Good,,m,m,1
20717429,21,main,76,v,FALSE,348.09,Good,2,Good,,v,v,1
20717429,21,main,77,b,FALSE,368.15,Good,2,Good,,b,b,1
20717429,21,main,78,n,FALSE,331.11,Good,2,Good,,n,n,1
20717429,21,main,79,m,FALSE,315.62,Good,2,Good,,m,m,1
20717429,21,main,80,b,FALSE,346.2,Good,2,Good,,b,b,1
20717429,21,main,81,b,FALSE,378.52,Good,2,Good,,b,b,1
20717429,21,main,82,v,FALSE,382.87,Good,2,Good,,v,v,1
20717429,21,main,83,n,FALSE,397.38,Good,2,Good,,n,n,1
20717429,21,main,84,b,FALSE,349.06,Good,2,Good,,b,b,1
20717429,21,main,85,m,FALSE,395.58,Good,2,Good,,m,m,1
20717429,21,main,86,v,FALSE,362.98,Good,2,Good,,v,v,1
20717429,21,main,87,b,FALSE,366.07,Good,2,Good,,b,b,1
20717429,21,main,88,n,FALSE,395.86,Good,2,Good,,n,n,1
20717429,21,main,89,m,FALSE,382.93,Good,2,Good,,m,m,1
20717429,21,main,90,b,FALSE,377.53,Good,2,Good,,b,b,1
20717429,21,main,91,b,FALSE,459.44,Good,2,Good,,b,b,1
20717429,21,main,92,v,FALSE,462.83,Good,2,Good,,v,v,1
20717429,21,main,93,n,FALSE,395.92,Good,2,Good,,n,n,1
20717429,21,main,94,b,FALSE,380.57,Good,2,Good,,b,b,1
20717429,21,main,95,m,FALSE,334.59,Good,2,Good,,m,m,1
20717429,21,main,96,v,FALSE,381.64,Good,2,Good,,v,v,1
20717429,21,main,97,b,FALSE,297.21,Good,2,Good,,b,b,1
20717429,21,main,98,n,FALSE,481.22,Good,2,Good,,n,n,1
20717429,21,main,98,n,FALSE,0,Miss,-2,Miss!,incorrect_key,n,n,1
20717429,21,main,99,m,FALSE,368.53,Good,2,Good,,m,m,1
20717429,21,main,100,b,FALSE,380.05,Good,2,Good,,b,b,1
20717429,21,main,101,b,FALSE,330.32,Good,2,Good,,b,b,1
20717429,21,main,102,v,FALSE,344.61,Good,2,Good,,v,v,1
20717429,21,main,103,n,FALSE,364.54,Good,2,Good,,n,n,1
20717429,21,main,104,b,FALSE,379.96,Good,2,Good,,b,b,1
20717429,21,main,105,m,FALSE,347.07,Good,2,Good,,m,m,1
20717429,21,main,106,v,FALSE,381.0,Good,2,Good,,v,v,1
20717429,21,main,107,b,FALSE,282.2,Good,2,Good,,b,b,1
20717429,21,main,108,n,FALSE,396.94,Good,2,Good,,n,n,1
20717429,21,main,108,n,FALSE,0,Miss,-2,Miss!,incorrect_key,n,n,1
20717429,21,main,109,m,FALSE,661.19,Late,1,Late,,m,m,1
20717429,21,main,110,b,FALSE,487.73,Good,2,Good,,b,b,1
20717429,21,main,111,b,FALSE,434.95,Good,2,Good,,b,b,1
20717429,21,main,112,v,FALSE,441.51,Good,2,Good,,v,v,1
20717429,21,main,113,n,FALSE,361.1,Good,2,Good,,n,n,1
20717429,21,main,114,b,FALSE,360.56,Good,2,Good,,b,b,1
20717429,21,main,115,m,FALSE,366.03,Good,2,Good,,m,m,1
20717429,21,main,116,v,FALSE,347.06,Good,2,Good,,v,v,1
20717429,21,main,117,b,FALSE,329.12,Good,2,Good,,b,b,1
20717429,21,main,118,n,FALSE,281.33,Good,2,Good,,n,n,1
20717429,21,main,119,m,FALSE,314.53,Good,2,Good,,m,m,1
20717429,21,main,120,b,FALSE,314.93,Good,2,Good,,b,b,1
20717429,21,main,121,b,FALSE,333.58,Good,2,Good,,b,b,1
20717429,21,main,122,v,FALSE,347.1,Good,2,Good,,v,v,1
20717429,21,main,123,n,FALSE,314.12,Good,2,Good,,n,n,1
20717429,21,main,124,b,FALSE,346.91,Good,2,Good,,b,b,1
20717429,21,main,125,m,FALSE,430.86,Good,2,Good,,m,m,1
20717429,21,main,126,v,FALSE,328.6,Good,2,Good,,v,v,1
20717429,21,main,127,b,FALSE,366.55,Good,2,Good,,b,b,1
20717429,21,main,128,n,FALSE,281.23,Good,2,Good,,n,n,1
20717429,21,main,129,m,FALSE,345.57,Good,2,Good,,m,m,1
20717429,21,main,130,b,FALSE,330.12,Good,2,Good,,b,b,1
20717429,21,main,131,b,FALSE,365.12,Good,2,Good,,b,b,1
20717429,21,main,132,v,FALSE,412.89,Good,2,Good,,v,v,1
20717429,21,main,133,n,FALSE,283.25,Good,2,Good,,n,n,1
20717429,21,main,134,b,FALSE,313.25,Good,2,Good,,b,b,1
20717429,21,main,135,m,FALSE,427.84,Good,2,Good,,m,m,1
20717429,21,main,136,v,FALSE,351.6,Good,2,Good,,v,v,1
20717429,21,main,137,b,FALSE,379.45,Good,2,Good,,b,b,1
20717429,21,main,138,n,FALSE,330.45,Good,2,Good,,n,n,1
20717429,21,main,138,n,FALSE,0,Miss,-2,Miss!,incorrect_key,n,n,1
20717429,21,main,139,m,FALSE,345.66,Good,2,Good,,m,m,1
20717429,21,main,140,b,FALSE,344.63,Good,2,Good,,b,b,1
20717429,21,main,141,b,FALSE,461.76,Good,2,Good,,b,b,1
20717429,21,main,142,v,FALSE,378.94,Good,2,Good,,v,v,1
20717429,21,main,143,n,FALSE,332.13,Good,2,Good,,n,n,1
20717429,21,main,144,b,FALSE,378.95,Good,2,Good,,b,b,1
20717429,21,main,145,m,FALSE,315.12,Good,2,Good,,m,m,1
20717429,21,main,146,v,FALSE,330.12,Good,2,Good,,v,v,1
20717429,21,main,147,b,FALSE,346.08,Good,2,Good,,b,b,1
20717429,21,main,148,n,FALSE,265.23,Good,2,Good,,n,n,1
20717429,21,main,149,m,FALSE,958.55,Late,1,Late,,m,m,1
20717429,21,main,150,b,FALSE,496.68,Good,2,Good,,b,b,1
20717429,21,main,151,b,FALSE,419.43,Good,2,Good,,b,b,1
20717429,21,main,152,v,FALSE,413.27,Good,2,Good,,v,v,1
20717429,21,main,153,n,FALSE,316.14,Good,2,Good,,n,n,1
20717429,21,main,154,b,FALSE,334.14,Good,2,Good,,b,b,1
20717429,21,main,155,m,FALSE,365.98,Good,2,Good,,m,m,1
20717429,21,main,156,v,FALSE,331.13,Good,2,Good,,v,v,1
20717429,21,main,157,b,FALSE,387.75,Good,2,Good,,b,b,1
20717429,21,main,158,n,FALSE,267.79,Good,2,Good,,n,n,1
20717429,21,main,159,m,FALSE,364.56,Good,2,Good,,m,m,1
20717429,21,main,160,b,FALSE,298.72,Good,2,Good,,b,b,1
20717429,21,main,161,b,FALSE,345.1,Good,2,Good,,b,b,1
20717429,21,main,162,v,FALSE,431.57,Good,2,Good,,v,v,1
20717429,21,main,163,n,FALSE,334.42,Good,2,Good,,n,n,1
20717429,21,main,164,b,FALSE,331.05,Good,2,Good,,b,b,1
20717429,21,main,165,m,FALSE,1008.31,Miss,-2,Miss!,timeout,,m,0
20717429,21,main,165,m,FALSE,0,Miss,-2,Miss!,incorrect_key,m,m,1
20717429,21,main,166,v,FALSE,427.92,Good,2,Good,,v,v,1
20717429,21,main,167,b,FALSE,418.15,Good,2,Good,,b,b,1
20717429,21,main,168,n,FALSE,277.73,Good,2,Good,,n,n,1
20717429,21,main,169,m,FALSE,336.09,Good,2,Good,,m,m,1
20717429,21,main,170,b,FALSE,366.56,Good,2,Good,,b,b,1
20717429,21,main,171,b,FALSE,344.45,Good,2,Good,,b,b,1
20717429,21,main,172,v,FALSE,345.93,Good,2,Good,,v,v,1
20717429,21,main,173,n,FALSE,280.12,Good,2,Good,,n,n,1
20717429,21,main,174,b,FALSE,380.12,Good,2,Good,,b,b,1
20717429,21,main,175,m,FALSE,365.04,Good,2,Good,,m,m,1
20717429,21,main,176,v,FALSE,349.27,Good,2,Good,,v,v,1
20717429,21,main,177,b,FALSE,334.52,Good,2,Good,,b,b,1
20717429,21,main,178,n,FALSE,304.12,Good,2,Good,,n,n,1
20717429,21,main,179,m,FALSE,382.33,Good,2,Good,,m,m,1
20717429,21,main,180,b,FALSE,332.35,Good,2,Good,,b,b,1
20717429,21,main,181,b,FALSE,329.86,Good,2,Good,,b,b,1
20717429,21,main,182,v,FALSE,377.43,Good,2,Good,,v,v,1
20717429,21,main,183,n,FALSE,315.08,Good,2,Good,,n,n,1
20717429,21,main,184,b,FALSE,310.02,Good,2,Good,,b,b,1
20717429,21,main,185,m,FALSE,1013.31,Miss,-2,Miss!,timeout,,m,0
20717429,21,main,186,v,FALSE,444.94,Good,2,Good,,v,v,1
20717429,21,main,187,b,FALSE,362.63,Good,2,Good,,b,b,1
20717429,21,main,188,n,FALSE,266.25,Good,2,Good,,n,n,1
20717429,21,main,189,m,FALSE,381.93,Good,2,Good,,m,m,1
20717429,21,main,190,b,FALSE,840.84,Late,1,Late,,b,b,1
20717429,21,main,191,b,FALSE,414.96,Good,2,Good,,b,b,1
20717429,21,main,192,v,FALSE,348.14,Good,2,Good,,v,v,1
20717429,21,main,193,n,FALSE,297.67,Good,2,Good,,n,n,1
20717429,21,main,194,b,FALSE,377.95,Good,2,Good,,b,b,1
20717429,21,main,195,m,FALSE,1000.35,Miss,-2,Miss!,timeout,,m,0
20717429,21,main,196,v,FALSE,395.96,Good,2,Good,,v,v,1
20717429,21,main,197,b,FALSE,413.89,Good,2,Good,,b,b,1
20717429,21,main,198,n,FALSE,412.99,Good,2,Good,,n,n,1
20717429,21,main,199,m,FALSE,400.86,Good,2,Good,,m,m,1
20717429,21,main,200,b,FALSE,400.41,Good,2,Good,,b,b,1
20717429,21,main,201,b,FALSE,397.9,Good,2,Good,,b,b,1
20717429,21,main,202,v,FALSE,383.12,Good,2,Good,,v,v,1
20717429,21,main,203,n,FALSE,381.47,Good,2,Good,,n,n,1
20717429,21,main,203,n,FALSE,0,Miss,-2,Miss!,incorrect_key,n,n,1
20717429,21,main,203,n,FALSE,0,Miss,-2,Miss!,incorrect_key,n,n,1
20717429,21,main,204,b,FALSE,415.96,Good,2,Good,,b,b,1
20717429,21,main,205,m,FALSE,329.18,Good,2,Good,,m,m,1
20717429,21,main,206,v,FALSE,346.61,Good,2,Good,,v,v,1
20717429,21,main,207,b,FALSE,434.08,Good,2,Good,,b,b,1
20717429,21,main,208,n,FALSE,299.91,Good,2,Good,,n,n,1
20717429,21,main,209,m,FALSE,316.71,Good,2,Good,,m,m,1
20717429,21,main,210,b,FALSE,281.28,Good,2,Good,,b,b,1
20717429,21,main,211,b,FALSE,378.09,Good,2,Good,,b,b,1
20717429,21,main,212,v,FALSE,364.56,Good,2,Good,,v,v,1
20717429,21,main,213,n,FALSE,264.71,Good,2,Good,,n,n,1
20717429,21,main,214,b,FALSE,263.92,Good,2,Good,,b,b,1
20717429,21,main,215,m,FALSE,1010.06,Miss,-2,Miss!,timeout,,m,0
20717429,21,main,216,v,FALSE,485.21,Good,2,Good,,v,v,1
20717429,21,main,217,b,FALSE,380.29,Good,2,Good,,b,b,1
20717429,21,main,218,n,FALSE,281.24,Good,2,Good,,n,n,1
20717429,21,main,219,m,FALSE,311.14,Good,2,Good,,m,m,1
20717429,21,main,220,b,FALSE,0,Miss,-2,Miss!,incorrect_key,v,b,1
20717429,21,main,220,b,FALSE,0,Miss,-2,Miss!,incorrect_key,b,b,1
20717429,21,main,221,b,FALSE,400.25,Good,2,Good,,b,b,1
20717429,21,main,222,v,FALSE,396.77,Good,2,Good,,v,v,1
20717429,21,main,223,n,FALSE,281.13,Good,2,Good,,n,n,1
20717429,21,main,224,b,FALSE,329.11,Good,2,Good,,b,b,1
20717429,21,main,225,m,FALSE,325.13,Good,2,Good,,m,m,1
20717429,21,main,226,v,FALSE,396.48,Good,2,Good,,v,v,1
20717429,21,main,227,b,FALSE,466.74,Good,2,Good,,b,b,1
20717429,21,main,228,n,FALSE,276.76,Good,2,Good,,n,n,1
20717429,21,main,229,m,FALSE,300.23,Good,2,Good,,m,m,1
20717429,21,main,230,b,FALSE,281.27,Good,2,Good,,b,b,1
20717429,21,main,231,b,FALSE,332.93,Good,2,Good,,b,b,1
20717429,21,main,232,v,FALSE,380.14,Good,2,Good,,v,v,1
20717429,21,main,233,n,FALSE,350.4,Good,2,Good,,n,n,1
20717429,21,main,234,b,FALSE,264.29,Good,2,Good,,b,b,1
20717429,21,main,235,m,FALSE,0,Miss,-2,Miss!,incorrect_key,n,m,1
20717429,21,main,235,m,FALSE,0,Miss,-2,Miss!,incorrect_key,m,m,1
20717429,21,main,236,v,FALSE,367.08,Good,2,Good,,v,v,1
20717429,21,main,237,b,FALSE,396.99,Good,2,Good,,b,b,1
20717429,21,main,238,n,FALSE,280.28,Good,2,Good,,n,n,1
20717429,21,main,239,m,FALSE,363.53,Good,2,Good,,m,m,1
20717429,21,main,240,b,FALSE,315.2,Good,2,Good,,b,b,1
20717429,21,main,241,b,FALSE,362.27,Good,2,Good,,b,b,1
20717429,21,main,242,v,FALSE,393.62,Good,2,Good,,v,v,1
20717429,21,main,243,n,FALSE,326.89,Good,2,Good,,n,n,1
20717429,21,main,244,b,FALSE,358.59,Good,2,Good,,b,b,1
20717429,21,main,245,m,FALSE,380.47,Good,2,Good,,m,m,1
20717429,21,main,246,v,FALSE,365.82,Good,2,Good,,v,v,1
20717429,21,main,247,b,FALSE,347.09,Good,2,Good,,b,b,1
20717429,21,main,248,n,FALSE,381.44,Good,2,Good,,n,n,1
20717429,21,main,249,m,FALSE,310.83,Good,2,Good,,m,m,1
20717429,21,main,250,b,FALSE,332.16,Good,2,Good,,b,b,1
20717429,21,main,251,b,FALSE,333.17,Good,2,Good,,b,b,1
20717429,21,main,252,v,FALSE,400.96,Good,2,Good,,v,v,1
20717429,21,main,253,n,FALSE,480.68,Good,2,Good,,n,n,1
20717429,21,main,253,n,FALSE,0,Miss,-2,Miss!,incorrect_key,n,n,1
20717429,21,main,254,b,FALSE,314.23,Good,2,Good,,b,b,1
20717429,21,main,255,m,FALSE,385.26,Good,2,Good,,m,m,1
20717429,21,main,256,v,FALSE,1003.24,Miss,-2,Miss!,timeout,,v,0
20717429,21,main,256,v,FALSE,0,Miss,-2,Miss!,incorrect_key,v,v,1
20717429,21,main,257,b,FALSE,516.14,Late,1,Late,,b,b,1
20717429,21,main,258,n,FALSE,351.1,Good,2,Good,,n,n,1
20717429,21,main,259,m,FALSE,348.1,Good,2,Good,,m,m,1
20717429,21,main,260,b,FALSE,379.02,Good,2,Good,,b,b,1
20717429,21,main,261,b,FALSE,478.23,Good,2,Good,,b,b,1
20717429,21,main,262,v,FALSE,463.85,Good,2,Good,,v,v,1
20717429,21,main,263,n,FALSE,316.12,Good,2,Good,,n,n,1
20717429,21,main,264,b,FALSE,311.16,Good,2,Good,,b,b,1
20717429,21,main,265,m,FALSE,349.09,Good,2,Good,,m,m,1
20717429,21,main,266,v,FALSE,581.12,Late,1,Late,,v,v,1
20717429,21,main,267,b,FALSE,450.77,Good,2,Good,,b,b,1
20717429,21,main,268,n,FALSE,348.1,Good,2,Good,,n,n,1
20717429,21,main,269,m,FALSE,298.25,Good,2,Good,,m,m,1
20717429,21,main,270,b,FALSE,282.2,Good,2,Good,,b,b,1
20717429,21,main,271,b,FALSE,280.32,Good,2,Good,,b,b,1
20717429,21,main,272,v,FALSE,385.51,Good,2,Good,,v,v,1
20717429,21,main,273,n,FALSE,328.15,Good,2,Good,,n,n,1
20717429,21,main,274,b,FALSE,348.12,Good,2,Good,,b,b,1
20717429,21,main,275,m,FALSE,381.93,Good,2,Good,,m,m,1
20717429,21,main,276,v,FALSE,380.93,Good,2,Good,,v,v,1
20717429,21,main,277,b,FALSE,299.14,Good,2,Good,,b,b,1
20717429,21,main,278,n,FALSE,316.21,Good,2,Good,,n,n,1
20717429,21,main,279,m,FALSE,279.24,Good,2,Good,,m,m,1
20717429,21,main,280,b,FALSE,435.69,Good,2,Good,,b,b,1
20717429,21,main,281,b,FALSE,265.83,Good,2,Good,,b,b,1
20717429,21,main,282,v,FALSE,370.01,Good,2,Good,,v,v,1
20717429,21,main,283,n,FALSE,349.11,Good,2,Good,,n,n,1
20717429,21,main,284,b,FALSE,353.03,Good,2,Good,,b,b,1
20717429,21,main,285,m,FALSE,334.63,Good,2,Good,,m,m,1
20717429,21,main,286,v,FALSE,381.48,Good,2,Good,,v,v,1
20717429,21,main,287,b,FALSE,361.18,Good,2,Good,,b,b,1
20717429,21,main,288,n,FALSE,350.06,Good,2,Good,,n,n,1
20717429,21,main,289,m,FALSE,304.68,Good,2,Good,,m,m,1
20717429,21,main,290,b,FALSE,313.04,Good,2,Good,,b,b,1
20717429,21,main,291,b,FALSE,285.22,Good,2,Good,,b,b,1
20717429,21,main,292,v,FALSE,333.63,Good,2,Good,,v,v,1
20717429,21,main,293,n,FALSE,314.15,Good,2,Good,,n,n,1
20717429,21,main,294,b,FALSE,316.68,Good,2,Good,,b,b,1
20717429,21,main,295,m,FALSE,264.86,Good,2,Good,,m,m,1
20717429,21,main,296,v,FALSE,527.62,Late,1,Late,,v,v,1
20717429,21,main,297,b,FALSE,379.93,Good,2,Good,,b,b,1
20717429,21,main,298,n,FALSE,314.24,Good,2,Good,,n,n,1
20717429,21,main,299,m,FALSE,279.34,Good,2,Good,,m,m,1
20717429,21,main,300,b,FALSE,397.91,Good,2,Good,,b,b,1
20717429,21,main,301,b,FALSE,366.02,Good,2,Good,,b,b,1
20717429,21,main,302,v,FALSE,332.66,Good,2,Good,,v,v,1
20717429,21,main,303,n,FALSE,410.41,Good,2,Good,,n,n,1
20717429,21,main,304,b,FALSE,366.07,Good,2,Good,,b,b,1
20717429,21,main,305,m,FALSE,313.63,Good,2,Good,,m,m,1
20717429,21,main,306,v,FALSE,312.64,Good,2,Good,,v,v,1
20717429,21,main,307,b,FALSE,378.02,Good,2,Good,,b,b,1
20717429,21,main,308,n,FALSE,317.07,Good,2,Good,,n,n,1
20717429,21,main,309,m,FALSE,265.36,Good,2,Good,,m,m,1
20717429,21,main,310,b,FALSE,278.73,Good,2,Good,,b,b,1
20717429,21,main,311,b,FALSE,278.77,Good,2,Good,,b,b,1
20717429,21,main,312,v,FALSE,401.58,Good,2,Good,,v,v,1
20717429,21,main,313,n,FALSE,332.14,Good,2,Good,,n,n,1
20717429,21,main,314,b,FALSE,300.23,Good,2,Good,,b,b,1
