participant,age,block,trial,lane,is_multi_lane,time_difference_ms,early_late,points,feedback,error_type,keys_pressed,correct_keys,num_presses
12345,50,pretest,38,v,FALSE,0,Miss,-2,Miss!,incorrect_key,b,v,1
12345,50,pretest,38,v,FALSE,0,Miss,-2,Miss!,incorrect_key,v,v,1
12345,50,pretest,38,v,FALSE,0,Miss,-2,Miss!,incorrect_key,v,v,1
12345,50,pretest,39,m,FALSE,0,Miss,-2,Miss!,incorrect_key,b,m,1
12345,50,pretest,39,m,FALSE,0,Miss,-2,Miss!,incorrect_key,n,m,1
12345,50,pretest,39,m,FALSE,0,Miss,-2,Miss!,incorrect_key,m,m,1
12345,50,pretest,40,n,FALSE,279.74,Good,2,Good,,n,n,1
12345,50,pretest,41,n,FALSE,0,Miss,-2,Miss!,incorrect_key,v,n,1
12345,50,pretest,41,n,FALSE,0,Miss,-2,Miss!,incorrect_key,n,n,1
12345,50,pretest,42,v,FALSE,0,Miss,-2,Miss!,incorrect_key,n,v,1
12345,50,pretest,42,v,FALSE,0,Miss,-2,Miss!,incorrect_key,b,v,1
12345,50,pretest,42,v,FALSE,0,Miss,-2,Miss!,incorrect_key,n,v,1
12345,50,pretest,42,v,FALSE,0,Miss,-2,Miss!,incorrect_key,m,v,1
12345,50,pretest,42,v,FALSE,0,Miss,-2,Miss!,incorrect_key,n,v,1
12345,50,pretest,43,n,FALSE,0,Miss,-2,Miss!,incorrect_key,m,n,1
12345,50,pretest,43,n,FALSE,0,Miss,-2,Miss!,incorrect_key,n,n,1
12345,50,pretest,43,n,FALSE,0,Miss,-2,Miss!,incorrect_key,n,n,1
12345,50,pretest,44,m,FALSE,0,Miss,-2,Miss!,incorrect_key,n,m,1
12345,50,pretest,44,m,FALSE,0,Miss,-2,Miss!,incorrect_key,m,m,1
12345,50,pretest,44,m,FALSE,0,Miss,-2,Miss!,incorrect_key,m,m,1
12345,50,pretest,45,v,FALSE,513.74,Late,1,Late,,v,v,1
12345,50,pretest,46,n,FALSE,0,Miss,-2,Miss!,incorrect_key,b,n,1
12345,50,pretest,46,n,FALSE,0,Miss,-2,Miss!,incorrect_key,n,n,1
12345,50,pretest,46,n,FALSE,0,Miss,-2,Miss!,incorrect_key,n,n,1
12345,50,pretest,46,n,FALSE,0,Miss,-2,Miss!,incorrect_key,n,n,1
12345,50,pretest,47,m,FALSE,464.79,Good,2,Good,,m,m,1
12345,50,pretest,47,m,FALSE,0,Miss,-2,Miss!,incorrect_key,n,m,1
12345,50,pretest,48,v,FALSE,430.34,Good,2,Good,,v,v,1
12345,50,pretest,49,n,FALSE,0,Miss,-2,Miss!,incorrect_key,b,n,1
12345,50,pretest,49,n,FALSE,0,Miss,-2,Miss!,incorrect_key,n,n,1
12345,50,pretest,49,n,FALSE,0,Miss,-2,Miss!,incorrect_key,n,n,1
12345,50,pretest,49,n,FALSE,0,Miss,-2,Miss!,incorrect_key,n,n,1
12345,50,pretest,49,n,FALSE,0,Miss,-2,Miss!,incorrect_key,n,n,1
12345,50,pretest,50,n,FALSE,1008.01,Miss,-2,Miss!,timeout,,n,0
12345,50,main,1,b,FALSE,0,Miss,-2,Miss!,incorrect_key,v,b,1
12345,50,main,1,b,FALSE,0,Miss,-2,Miss!,incorrect_key,b,b,1
12345,50,main,2,v,FALSE,463.78,Good,2,Good,,v,v,1
12345,50,main,3,n,FALSE,375.13,Good,2,Good,,n,n,1
12345,50,main,4,b,FALSE,375.5,Good,2,Good,,b,b,1
12345,50,main,5,m,FALSE,316.01,Good,2,Good,,m,m,1
12345,50,main,5,m,FALSE,0,Miss,-2,Miss!,incorrect_key,n,m,1
12345,50,main,6,v,FALSE,376.54,Good,2,Good,,v,v,1
12345,50,main,7,b,FALSE,231.39,Good,2,Good,,b,b,1
12345,50,main,8,n,FALSE,332.12,Good,2,Good,,n,n,1
12345,50,main,9,m,FALSE,0,Miss,-2,Miss!,incorrect_key,n,m,1
12345,50,main,9,m,FALSE,0,Miss,-2,Miss!,incorrect_key,n,m,1
12345,50,main,9,m,FALSE,0,Miss,-2,Miss!,incorrect_key,m,m,1
12345,50,main,10,b,FALSE,376.94,Good,2,Good,,b,b,1
12345,50,main,11,b,FALSE,0,Miss,-2,Miss!,incorrect_key,v,b,1
12345,50,main,11,b,FALSE,0,Miss,-2,Miss!,incorrect_key,b,b,1
12345,50,main,12,v,FALSE,397.91,Good,2,Good,,v,v,1
12345,50,main,13,n,FALSE,297.67,Good,2,Good,,n,n,1
12345,50,main,14,b,FALSE,0,Miss,-2,Miss!,incorrect_key,n,b,1
12345,50,main,14,b,FALSE,0,Miss,-2,Miss!,incorrect_key,b,b,1
12345,50,main,15,m,FALSE,331.14,Good,2,Good,,m,m,1
12345,50,main,16,v,FALSE,384.45,Good,2,Good,,v,v,1
12345,50,main,17,b,FALSE,367.26,Good,2,Good,,b,b,1
12345,50,main,18,n,FALSE,414.99,Good,2,Good,,n,n,1
12345,50,main,19,m,FALSE,314.16,Good,2,Good,,m,m,1
12345,50,main,20,b,FALSE,316.31,Good,2,Good,,b,b,1
12345,50,main,21,b,FALSE,0,Miss,-2,Miss!,incorrect_key,v,b,1
12345,50,main,21,b,FALSE,0,Miss,-2,Miss!,incorrect_key,b,b,1
12345,50,main,22,v,FALSE,397.47,Good,2,Good,,v,v,1
12345,50,main,23,n,FALSE,0,Miss,-2,Miss!,incorrect_key,b,n,1
12345,50,main,23,n,FALSE,0,Miss,-2,Miss!,incorrect_key,n,n,1
12345,50,main,23,n,FALSE,0,Miss,-2,Miss!,incorrect_key,n,n,1
12345,50,main,23,n,FALSE,0,Miss,-2,Miss!,incorrect_key,n,n,1
12345,50,main,24,b,FALSE,0,Miss,-2,Miss!,incorrect_key,n,b,1
12345,50,main,24,b,FALSE,0,Miss,-2,Miss!,incorrect_key,b,b,1
12345,50,main,24,b,FALSE,0,Miss,-2,Miss!,incorrect_key,b,b,1
12345,50,main,25,m,FALSE,410.96,Good,2,Good,,m,m,1
12345,50,main,26,v,FALSE,416.44,Good,2,Good,,v,v,1
12345,50,main,27,b,FALSE,0,Miss,-2,Miss!,incorrect_key,v,b,1
12345,50,main,27,b,FALSE,0,Miss,-2,Miss!,incorrect_key,n,b,1
12345,50,main,27,b,FALSE,0,Miss,-2,Miss!,incorrect_key,b,b,1
12345,50,main,28,n,FALSE,0,Miss,-2,Miss!,incorrect_key,b,n,1
12345,50,main,28,n,FALSE,0,Miss,-2,Miss!,incorrect_key,n,n,1
12345,50,main,29,m,FALSE,351.08,Good,2,Good,,m,m,1
12345,50,main,29,m,FALSE,0,Miss,-2,Miss!,incorrect_key,n,m,1
12345,50,main,30,b,FALSE,362.06,Good,2,Good,,b,b,1
12345,50,main,31,b,FALSE,312.71,Good,2,Good,,b,b,1
12345,50,main,32,v,FALSE,417.85,Good,2,Good,,v,v,1
12345,50,main,33,n,FALSE,330.78,Good,2,Good,,n,n,1
12345,50,main,34,b,FALSE,283.38,Good,2,Good,,b,b,1
12345,50,main,35,m,FALSE,265.15,Good,2,Good,,m,m,1
12345,50,main,36,v,FALSE,284.28,Good,2,Good,,v,v,1
12345,50,main,37,b,FALSE,315.43,Good,2,Good,,b,b,1
12345,50,main,38,n,FALSE,0,Miss,-2,Miss!,incorrect_key,b,n,1
12345,50,main,38,n,FALSE,0,Miss,-2,Miss!,incorrect_key,n,n,1
12345,50,main,39,m,FALSE,0,Miss,-2,Miss!,incorrect_key,n,m,1
12345,50,main,39,m,FALSE,0,Miss,-2,Miss!,incorrect_key,m,m,1
12345,50,main,40,b,FALSE,0,Miss,-2,Miss!,incorrect_key,n,b,1
12345,50,main,41,b,FALSE,0,Miss,-2,Miss!,incorrect_key,v,b,1
12345,50,main,41,b,FALSE,0,Miss,-2,Miss!,incorrect_key,b,b,1
12345,50,main,42,v,FALSE,0,Miss,-2,Miss!,incorrect_key,b,v,1
12345,50,main,42,v,FALSE,0,Miss,-2,Miss!,incorrect_key,v,v,1
12345,50,main,43,n,FALSE,350.13,Good,2,Good,,n,n,1
12345,50,main,44,b,FALSE,0,Miss,-2,Miss!,incorrect_key,v,b,1
12345,50,main,44,b,FALSE,0,Miss,-2,Miss!,incorrect_key,b,b,1
12345,50,main,45,m,FALSE,433.86,Good,2,Good,,m,m,1
12345,50,main,46,v,FALSE,394.97,Good,2,Good,,v,v,1
12345,50,main,47,b,FALSE,301.93,Good,2,Good,,b,b,1
12345,50,main,48,n,FALSE,608.98,Late,1,Late,,n,n,1
12345,50,main,49,m,FALSE,1010.75,Miss,-2,Miss!,timeout,,m,0
12345,50,main,50,b,FALSE,0,Miss,-2,Miss!,incorrect_key,v,b,1
12345,50,main,51,b,FALSE,348.14,Good,2,Good,,b,b,1
12345,50,main,52,v,FALSE,363.21,Good,2,Good,,v,v,1
12345,50,main,53,n,FALSE,331.12,Good,2,Good,,n,n,1
12345,50,main,54,b,FALSE,0,Miss,-2,Miss!,incorrect_key,v,b,1
12345,50,main,55,m,FALSE,0,Miss,-2,Miss!,incorrect_key,n,m,1
12345,50,main,56,v,FALSE,0,Miss,-2,Miss!,incorrect_key,b,v,1
12345,50,main,57,b,FALSE,0,Miss,-2,Miss!,incorrect_key,v,b,1
12345,50,main,57,b,FALSE,0,Miss,-2,Miss!,incorrect_key,b,b,1
12345,50,main,58,n,FALSE,246.41,Good,2,Good,,n,n,1
12345,50,main,58,n,FALSE,0,Miss,-2,Miss!,incorrect_key,n,n,1
12345,50,main,59,m,FALSE,0,Miss,-2,Miss!,incorrect_key,n,m,1
12345,50,main,60,b,FALSE,433.41,Good,2,Good,,b,b,1
12345,50,main,61,b,FALSE,331.06,Good,2,Good,,b,b,1
12345,50,main,62,v,FALSE,665.73,Late,1,Late,,v,v,1
12345,50,main,63,n,FALSE,0,Miss,-2,Miss!,incorrect_key,b,n,1
12345,50,main,64,b,FALSE,0,Miss,-2,Miss!,incorrect_key,v,b,1
12345,50,main,65,m,FALSE,0,Miss,-2,Miss!,incorrect_key,n,m,1
12345,50,main,66,v,FALSE,447.87,Good,2,Good,,v,v,1
12345,50,main,67,b,FALSE,347.38,Good,2,Good,,b,b,1
12345,50,main,68,n,FALSE,281.79,Good,2,Good,,n,n,1
12345,50,main,69,m,FALSE,310.26,Good,2,Good,,m,m,1
12345,50,main,70,b,FALSE,460.25,Good,2,Good,,b,b,1
12345,50,main,71,b,FALSE,459.45,Good,2,Good,,b,b,1
12345,50,main,72,v,FALSE,503.26,Late,1,Late,,v,v,1
12345,50,main,73,n,FALSE,396.92,Good,2,Good,,n,n,1
12345,50,main,74,b,FALSE,367.51,Good,2,Good,,b,b,1
12345,50,main,75,m,FALSE,1013.4,Miss,-2,Miss!,timeout,,m,0
12345,50,main,76,v,FALSE,584.38,Late,1,Late,,v,v,1
12345,50,main,77,b,FALSE,493.69,Good,2,Good,,b,b,1
12345,50,main,78,n,FALSE,813.81,Late,1,Late,,n,n,1
12345,50,main,79,m,FALSE,826.28,Late,1,Late,,m,m,1
12345,50,main,80,b,FALSE,471.02,Good,2,Good,,b,b,1
12345,50,main,81,b,FALSE,297.78,Good,2,Good,,b,b,1
12345,50,main,82,v,FALSE,424.85,Good,2,Good,,v,v,1
12345,50,main,83,n,FALSE,331.09,Good,2,Good,,n,n,1
12345,50,main,84,b,FALSE,0,Miss,-2,Miss!,incorrect_key,m,b,1
12345,50,main,84,b,FALSE,0,Miss,-2,Miss!,incorrect_key,b,b,1
12345,50,main,85,m,FALSE,346.07,Good,2,Good,,m,m,1
12345,50,main,86,v,FALSE,0,Miss,-2,Miss!,incorrect_key,b,v,1
12345,50,main,86,v,FALSE,0,Miss,-2,Miss!,incorrect_key,v,v,1
12345,50,main,87,b,FALSE,0,Miss,-2,Miss!,incorrect_key,v,b,1
12345,50,main,88,n,FALSE,235.53,Good,2,Good,,n,n,1
12345,50,main,89,m,FALSE,0,Miss,-2,Miss!,incorrect_key,n,m,1
12345,50,main,90,b,FALSE,646.37,Late,1,Late,,b,b,1
12345,50,main,91,b,FALSE,379.92,Good,2,Good,,b,b,1
12345,50,main,92,v,FALSE,449.94,Good,2,Good,,v,v,1
12345,50,main,93,n,FALSE,0,Miss,-2,Miss!,incorrect_key,b,n,1
12345,50,main,93,n,FALSE,0,Miss,-2,Miss!,incorrect_key,n,n,1
12345,50,main,94,b,FALSE,429.36,Good,2,Good,,b,b,1
12345,50,main,95,m,FALSE,387.11,Good,2,Good,,m,m,1
12345,50,main,96,v,FALSE,1016.49,Miss,-2,Miss!,timeout,,v,0
12345,50,main,97,b,FALSE,566.09,Late,1,Late,,b,b,1
12345,50,main,98,n,FALSE,478.69,Good,2,Good,,n,n,1
12345,50,main,99,m,FALSE,1008.82,Miss,-2,Miss!,timeout,,m,0
12345,50,main,100,b,FALSE,460.78,Good,2,Good,,b,b,1
12345,50,main,101,b,FALSE,346.01,Good,2,Good,,b,b,1
12345,50,main,102,v,FALSE,0,Miss,-2,Miss!,incorrect_key,b,v,1
12345,50,main,103,n,FALSE,1006.29,Miss,-2,Miss!,timeout,,n,0
12345,50,main,103,n,FALSE,0,Miss,-2,Miss!,incorrect_key,n,n,1
12345,50,main,104,b,FALSE,447.73,Good,2,Good,,b,b,1
12345,50,main,105,m,FALSE,413.34,Good,2,Good,,m,m,1
12345,50,main,106,v,FALSE,415.13,Good,2,Good,,v,v,1
12345,50,main,107,b,FALSE,383.77,Good,2,Good,,b,b,1
12345,50,main,108,n,FALSE,364.34,Good,2,Good,,n,n,1
12345,50,main,109,m,FALSE,1012.25,Miss,-2,Miss!,timeout,,m,0
12345,50,main,110,b,FALSE,961.53,Late,1,Late,,b,b,1
12345,50,main,111,b,FALSE,348.54,Good,2,Good,,b,b,1
12345,50,main,112,v,FALSE,0,Miss,-2,Miss!,incorrect_key,b,v,1
12345,50,main,112,v,FALSE,0,Miss,-2,Miss!,incorrect_key,v,v,1
12345,50,main,113,n,FALSE,0,Miss,-2,Miss!,incorrect_key,b,n,1
12345,50,main,113,n,FALSE,0,Miss,-2,Miss!,incorrect_key,n,n,1
12345,50,main,114,b,FALSE,228.42,Good,2,Good,,b,b,1
12345,50,main,115,m,FALSE,362.07,Good,2,Good,,m,m,1
12345,50,main,116,v,FALSE,248.31,Good,2,Good,,v,v,1
12345,50,main,117,b,FALSE,199.51,Great,3,Great,,b,b,1
12345,50,main,118,n,FALSE,0,Miss,-2,Miss!,incorrect_key,b,n,1
12345,50,main,118,n,FALSE,0,Miss,-2,Miss!,incorrect_key,n,n,1
12345,50,main,119,m,FALSE,399.91,Good,2,Good,,m,m,1
12345,50,main,120,b,FALSE,251.23,Good,2,Good,,b,b,1
12345,50,main,121,b,FALSE,295.75,Good,2,Good,,b,b,1
12345,50,main,122,v,FALSE,0,Miss,-2,Miss!,incorrect_key,b,v,1
12345,50,main,122,v,FALSE,0,Miss,-2,Miss!,incorrect_key,v,v,1
12345,50,main,123,n,FALSE,0,Miss,-2,Miss!,incorrect_key,b,n,1
12345,50,main,123,n,FALSE,0,Miss,-2,Miss!,incorrect_key,n,n,1
12345,50,main,124,b,FALSE,0,Miss,-2,Miss!,incorrect_key,v,b,1
12345,50,main,125,m,FALSE,0,Miss,-2,Miss!,incorrect_key,b,m,1
12345,50,main,125,m,FALSE,0,Miss,-2,Miss!,incorrect_key,n,m,1
12345,50,main,126,v,FALSE,249.34,Good,2,Good,,v,v,1
12345,50,main,127,b,FALSE,196.41,Great,3,Great,,b,b,1
12345,50,main,128,n,FALSE,197.42,Great,3,Great,,n,n,1
12345,50,main,128,n,FALSE,0,Miss,-2,Miss!,incorrect_key,b,n,1
12345,50,main,129,m,FALSE,245.37,Good,2,Good,,m,m,1
12345,50,main,130,b,FALSE,234.47,Good,2,Good,,b,b,1
12345,50,main,130,b,FALSE,0,Miss,-2,Miss!,incorrect_key,v,b,1
12345,50,main,131,b,FALSE,298.18,Good,2,Good,,b,b,1
12345,50,main,132,v,FALSE,251.92,Good,2,Good,,v,v,1
12345,50,main,133,n,FALSE,0,Miss,-2,Miss!,incorrect_key,b,n,1
12345,50,main,133,n,FALSE,0,Miss,-2,Miss!,incorrect_key,n,n,1
12345,50,main,134,b,FALSE,349.62,Good,2,Good,,b,b,1
12345,50,main,135,m,FALSE,0,Miss,-2,Miss!,incorrect_key,b,m,1
12345,50,main,135,m,FALSE,0,Miss,-2,Miss!,incorrect_key,n,m,1
12345,50,main,136,v,FALSE,249.68,Good,2,Good,,v,v,1
12345,50,main,137,b,FALSE,199.99,Great,3,Great,,b,b,1
12345,50,main,138,n,FALSE,216.47,Good,2,Good,,n,n,1
12345,50,main,138,n,FALSE,0,Miss,-2,Miss!,incorrect_key,b,n,1
12345,50,main,139,m,FALSE,233.34,Good,2,Good,,m,m,1
12345,50,main,140,b,FALSE,0,Miss,-2,Miss!,incorrect_key,v,b,1
12345,50,main,140,b,FALSE,0,Miss,-2,Miss!,incorrect_key,b,b,1
12345,50,main,141,b,FALSE,0,Miss,-2,Miss!,incorrect_key,v,b,1
12345,50,main,141,b,FALSE,0,Miss,-2,Miss!,incorrect_key,b,b,1
12345,50,main,142,v,FALSE,0,Miss,-2,Miss!,incorrect_key,b,v,1
12345,50,main,142,v,FALSE,0,Miss,-2,Miss!,incorrect_key,v,v,1
12345,50,main,143,n,FALSE,0,Miss,-2,Miss!,incorrect_key,b,n,1
12345,50,main,143,n,FALSE,0,Miss,-2,Miss!,incorrect_key,n,n,1
12345,50,main,144,b,FALSE,218.4,Good,2,Good,,b,b,1
12345,50,main,145,m,FALSE,310.73,Good,2,Good,,m,m,1
12345,50,main,146,v,FALSE,0,Miss,-2,Miss!,incorrect_key,b,v,1
12345,50,main,146,v,FALSE,0,Miss,-2,Miss!,incorrect_key,v,v,1
12345,50,main,147,b,FALSE,166.1,Great,3,Great,,b,b,1
12345,50,main,148,n,FALSE,49.89,Great,3,Great,,n,n,1
12345,50,main,148,n,FALSE,0,Miss,-2,Miss!,incorrect_key,b,n,1
12345,50,main,149,m,FALSE,0,Miss,-2,Miss!,incorrect_key,b,m,1
12345,50,main,150,b,FALSE,0,Miss,-2,Miss!,incorrect_key,v,b,1
12345,50,main,150,b,FALSE,0,Miss,-2,Miss!,incorrect_key,b,b,1
12345,50,main,151,b,FALSE,0,Miss,-2,Miss!,incorrect_key,v,b,1
12345,50,main,152,v,FALSE,184.51,Great,3,Great,,v,v,1
12345,50,main,152,v,FALSE,0,Miss,-2,Miss!,incorrect_key,v,v,1
12345,50,main,153,n,FALSE,0,Miss,-2,Miss!,incorrect_key,v,n,1
12345,50,main,154,b,FALSE,0,Miss,-2,Miss!,incorrect_key,v,b,1
12345,50,main,154,b,FALSE,0,Miss,-2,Miss!,incorrect_key,b,b,1
12345,50,main,155,m,FALSE,0,Miss,-2,Miss!,incorrect_key,v,m,1
12345,50,main,156,v,FALSE,117.68,Great,3,Great,,v,v,1
12345,50,main,156,v,FALSE,0,Miss,-2,Miss!,incorrect_key,b,v,1
12345,50,main,157,b,FALSE,777.14,Late,1,Late,,b,b,1
12345,50,main,158,n,FALSE,300.14,Good,2,Good,,n,n,1
12345,50,main,158,n,FALSE,0,Miss,-2,Miss!,incorrect_key,b,n,1
12345,50,main,159,m,FALSE,0,Miss,-2,Miss!,incorrect_key,b,m,1
12345,50,main,159,m,FALSE,0,Miss,-2,Miss!,incorrect_key,m,m,1
12345,50,main,160,b,FALSE,0,Miss,-2,Miss!,incorrect_key,m,b,1
12345,50,main,161,b,FALSE,0,Miss,-2,Miss!,incorrect_key,m,b,1
12345,50,main,162,v,FALSE,0,Miss,-2,Miss!,incorrect_key,m,v,1
12345,50,main,163,n,FALSE,0,Miss,-2,Miss!,incorrect_key,v,n,1
12345,50,main,163,n,FALSE,0,Miss,-2,Miss!,incorrect_key,b,n,1
12345,50,main,164,b,FALSE,199.98,Great,3,Great,,b,b,1
12345,50,main,165,m,FALSE,0,Miss,-2,Miss!,incorrect_key,b,m,1
12345,50,main,165,m,FALSE,0,Miss,-2,Miss!,incorrect_key,n,m,1
12345,50,main,166,v,FALSE,318.18,Good,2,Good,,v,v,1
12345,50,main,167,b,FALSE,268.78,Good,2,Good,,b,b,1
12345,50,main,168,n,FALSE,231.98,Good,2,Good,,n,n,1
12345,50,main,168,n,FALSE,0,Miss,-2,Miss!,incorrect_key,b,n,1
12345,50,main,169,m,FALSE,0,Miss,-2,Miss!,incorrect_key,b,m,1
12345,50,main,170,b,FALSE,250.33,Good,2,Good,,b,b,1
12345,50,main,171,b,FALSE,133.59,Great,3,Great,,b,b,1
12345,50,main,172,v,FALSE,1007.05,Miss,-2,Miss!,timeout,,v,0
12345,50,main,173,n,FALSE,1008.33,Miss,-2,Miss!,timeout,,n,0
12345,50,main,174,b,FALSE,597.46,Late,1,Late,,b,b,1
12345,50,main,175,m,FALSE,1007.28,Miss,-2,Miss!,timeout,,m,0
12345,50,main,176,v,FALSE,0,Miss,-2,Miss!,incorrect_key,b,v,1
12345,50,main,177,b,FALSE,399.36,Good,2,Good,,b,b,1
12345,50,main,178,n,FALSE,464.71,Good,2,Good,,n,n,1
12345,50,main,179,m,FALSE,362.54,Good,2,Good,,m,m,1
12345,50,main,180,b,FALSE,395.54,Good,2,Good,,b,b,1
12345,50,main,181,b,FALSE,0,Miss,-2,Miss!,incorrect_key,v,b,1
12345,50,main,181,b,FALSE,0,Miss,-2,Miss!,incorrect_key,b,b,1
12345,50,main,182,v,FALSE,430.36,Good,2,Good,,v,v,1
12345,50,main,183,n,FALSE,1004.21,Miss,-2,Miss!,timeout,,n,0
12345,50,main,184,b,FALSE,463.4,Good,2,Good,,b,b,1
12345,50,main,185,m,FALSE,442.83,Good,2,Good,,m,m,1
12345,50,main,186,v,FALSE,395.97,Good,2,Good,,v,v,1
12345,50,main,187,b,FALSE,264.26,Good,2,Good,,b,b,1
12345,50,main,188,n,FALSE,542.55,Late,1,Late,,n,n,1
12345,50,main,189,m,FALSE,264.34,Good,2,Good,,m,m,1
12345,50,main,190,b,FALSE,264.28,Good,2,Good,,b,b,1
12345,50,main,191,b,FALSE,0,Miss,-2,Miss!,incorrect_key,n,b,1
12345,50,main,191,b,FALSE,0,Miss,-2,Miss!,incorrect_key,b,b,1
12345,50,main,192,v,FALSE,431.36,Good,2,Good,,v,v,1
12345,50,main,193,n,FALSE,0,Miss,-2,Miss!,incorrect_key,b,n,1
12345,50,main,193,n,FALSE,0,Miss,-2,Miss!,incorrect_key,n,n,1
12345,50,main,193,n,FALSE,0,Miss,-2,Miss!,incorrect_key,n,n,1
12345,50,main,194,b,FALSE,414.67,Good,2,Good,,b,b,1
12345,50,main,195,m,FALSE,0,Miss,-2,Miss!,incorrect_key,n,m,1
12345,50,main,196,v,FALSE,561.56,Late,1,Late,,v,v,1
12345,50,main,197,b,FALSE,0,Miss,-2,Miss!,incorrect_key,v,b,1
12345,50,main,198,n,FALSE,349.15,Good,2,Good,,n,n,1
12345,50,main,198,n,FALSE,0,Miss,-2,Miss!,incorrect_key,n,n,1
12345,50,main,199,m,FALSE,1011.79,Miss,-2,Miss!,timeout,,m,0
12345,50,main,200,b,FALSE,1010.98,Miss,-2,Miss!,timeout,,b,0
12345,50,main,200,b,FALSE,0,Miss,-2,Miss!,incorrect_key,v,b,1
12345,50,main,201,b,FALSE,1012.31,Miss,-2,Miss!,timeout,,b,0
12345,50,main,202,v,FALSE,593.37,Late,1,Late,,v,v,1
12345,50,main,203,n,FALSE,511.16,Late,1,Late,,n,n,1
12345,50,main,204,b,FALSE,527.5,Late,1,Late,,b,b,1
12345,50,main,205,m,FALSE,1005.38,Miss,-2,Miss!,timeout,,m,0
12345,50,main,206,v,FALSE,579.95,Late,1,Late,,v,v,1
