participant,age,block,trial,lane,is_multi_lane,time_difference_ms,early_late,points,feedback,error_type,keys_pressed,correct_keys,num_presses
20636304,22,main,307,b,FALSE,318.59,Good,2,Good,,b,b,1
20636304,22,main,308,n,FALSE,634.62,Late,1,Late,,n,n,1
20636304,22,main,309,m,FALSE,350.15,Good,2,Good,,m,m,1
20636304,22,main,310,b,FALSE,247.47,Good,2,Good,,b,b,1
20636304,22,main,311,b,FALSE,332.31,Good,2,Good,,b,b,1
20636304,22,main,312,v,FALSE,268.78,Good,2,Good,,v,v,1
20636304,22,main,313,n,FALSE,266.26,Good,2,Good,,n,n,1
20636304,22,main,314,b,FALSE,247.31,Good,2,Good,,b,b,1
20636304,22,main,315,m,FALSE,267.3,Good,2,Good,,m,m,1
20636304,22,main,316,v,FALSE,264.29,Good,2,Good,,v,v,1
20636304,22,main,317,b,FALSE,263.92,Good,2,Good,,b,b,1
20636304,22,main,318,n,FALSE,229.46,Good,2,Good,,n,n,1
20636304,22,main,319,m,FALSE,350.05,Good,2,Good,,m,m,1
20636304,22,main,320,b,FALSE,299.15,Good,2,Good,,b,b,1
20636304,22,main,321,b,FALSE,299.21,Good,2,Good,,b,b,1
20636304,22,main,322,v,FALSE,279.14,Good,2,Good,,v,v,1
20636304,22,main,323,n,FALSE,233.41,Good,2,Good,,n,n,1
20636304,22,main,324,b,FALSE,234.32,Good,2,Good,,b,b,1
20636304,22,main,325,m,FALSE,630.83,Late,1,Late,,m,m,1
20636304,22,main,326,v,FALSE,331.1,Good,2,Good,,v,v,1
20636304,22,main,327,b,FALSE,248.3,Good,2,Good,,b,b,1
20636304,22,main,328,n,FALSE,332.86,Good,2,Good,,n,n,1
20636304,22,main,329,m,FALSE,367.78,Good,2,Good,,m,m,1
20636304,22,main,330,b,FALSE,0,Miss,-2,Miss!,incorrect_key,v,b,1
20636304,22,main,331,b,FALSE,313.67,Good,2,Good,,b,b,1
20636304,22,main,332,v,FALSE,625.7,Late,1,Late,,v,v,1
20636304,22,main,333,n,FALSE,378.96,Good,2,Good,,n,n,1
20636304,22,main,334,b,FALSE,364.01,Good,2,Good,,b,b,1
20636304,22,main,335,m,FALSE,330.11,Good,2,Good,,m,m,1
20636304,22,main,336,v,FALSE,313.23,Good,2,Good,,v,v,1
